Pickup_latitude,Pickup_longitude,Dropoff_latitude,Dropoff_longitude,lpep_pickup_datetime,Lpep_dropoff_datetime,Trip_distance
latitude,longitude,latitude,longitude,date,date,float
40.714073181152344,-73.956008911132813,40.700469970703125,-73.944206237792969,1433133797,1433134414,1.46
40.7890625,-73.940498352050781,40.806243896484375,-73.9501953125,1433133883,1433134306,1.84
40.711738586425781,-73.943450927734375,40.68182373046875,-73.917068481445313,1433133470,1433134439,3.72
40.713817596435547,-73.830062866210937,40.768939971923828,-73.943374633789063,1433133050,1433134510,11.37
40.70855712890625,-73.958137512207031,40.692588806152344,-73.934677124023437,1433133845,1433134442,1.89
40.823097229003906,-73.941665649414063,40.826858520507812,-73.938919067382813,1433134589,1433134641,.34
40.747653961181641,-73.883354187011719,40.746780395507813,-73.892318725585937,1433134164,1433134376,.54
40.815135955810547,-73.958457946777344,40.800777435302734,-73.954483032226563,1433134016,1433134469,1.37
40.722812652587891,-73.947402954101563,40.695350646972656,-73.908111572265625,1433133577,1433134483,3.27
40.704891204833984,-73.928489685058594,40.696144104003906,-73.942848205566406,1433133350,1433134425,3.37
40.821811676025391,-73.939537048339844,40.822914123535156,-73.919113159179687,1433134259,1433134532,1.18
40.802112579345703,-73.949508666992188,40.805736541748047,-73.952384948730469,1433134580,1433134651,.33
40.720993041992187,-73.956932067871094,40.681682586669922,-73.99383544921875,1433133583,1433134325,5.72
40.576862335205078,-73.982009887695313,40.575046539306641,-73.998931884765625,1433133940,1433134398,1.26
40.746955871582031,-73.890228271484375,40.757431030273437,-73.864570617675781,1433133901,1433134502,1.97
40.720611572265625,-73.959304809570313,40.726993560791016,-73.952651977539063,1433134275,1433134508,.99
40.745716094970703,-73.902305603027344,40.739788055419922,-73.907981872558594,1433134205,1433134560,.69
40.745681762695313,-73.903656005859375,40.747238159179688,-73.88677978515625,1433133165,1433133581,.93
40.721302032470703,-73.844131469726563,40.703105926513672,-73.867233276367187,1433133316,1433133726,2.27
40.78985595703125,-73.952308654785156,40.795940399169922,-73.933128356933594,1433134387,1433134798,1.55
40.690818786621094,-73.996429443359375,40.672031402587891,-73.956619262695312,1433134245,1433134866,2.87
40.68231201171875,-73.993461608886719,40.678485870361328,-74.013053894042969,1433134185,1433134577,1.69
40.826541900634766,-73.859733581542969,40.850357055664062,-73.898757934570313,1433133882,1433134633,3.01
40.67388916015625,-73.941650390625,40.690910339355469,-73.984466552734375,1433133900,1433134674,2.99
40.729915618896484,-73.862518310546875,40.717681884765625,-73.88372802734375,1433134339,1433134711,1.55
40.711788177490234,-73.9425048828125,40.759208679199219,-73.977066040039063,1433133662,1433134857,6.12
40.817272186279297,-73.922683715820313,40.808059692382812,-73.920440673828125,1433134514,1433134753,.77
40.744853973388672,-73.884544372558594,40.749591827392578,-73.863990783691406,1433134396,1433134839,1.18
40.699363708496094,-73.807601928710938,40.690399169921875,-73.800315856933594,1433134704,1433134934,.97
40.684421539306641,-73.978538513183594,40.673839569091797,-73.982475280761719,1433134776,1433134973,.89
40.746963500976563,-73.890945434570313,40.740390777587891,-73.878982543945313,1433134273,1433134626,.89
40.744815826416016,-73.910354614257813,40.74981689453125,-73.862953186035156,1433133938,1433134756,2.49
40.721343994140625,-73.844306945800781,40.670143127441406,-73.951034545898438,1433133627,1433134864,8.60
40.815425872802734,-73.958244323730469,40.853195190429688,-73.905464172363281,1433134295,1433134963,5.03
40.714908599853516,-73.958877563476562,40.657833099365234,-73.981491088867187,1433133403,1433134709,4.91
40.700870513916016,-73.9420166015625,40.686252593994141,-73.914695739746094,1433133757,1433134758,3.55
40.718994140625,-73.961128234863281,40.680095672607422,-73.906524658203125,1433133309,1433134835,4.44
40.745357513427734,-73.905609130859375,40.751010894775391,-73.872207641601562,1433134369,1433135043,1.91
40.813423156738281,-73.944953918457031,40.824089050292969,-73.937118530273438,1433134600,1433134811,.84
40.717758178710937,-73.957687377929688,40.697406768798828,-73.964813232421875,1433134433,1433134840,1.74
40.69830322265625,-73.935203552246094,40.698856353759766,-73.935203552246094,1433134063,1433134918,1.83
40.681522369384766,-73.967414855957031,40.724449157714844,-73.948066711425781,1433134359,1433134972,3.85
40.689643859863281,-73.9718017578125,40.752288818359375,-73.977836608886719,1433134026,1433134994,5.61
40.746753692626953,-73.89105224609375,40.753303527832031,-73.873588562011719,1433134506,1433134996,1.43
40.841068267822266,-73.939910888671875,40.674335479736328,-73.811958312988281,1433133242,1433134993,17.45
40.718662261962891,-73.957168579101563,40.708930969238281,-73.941665649414063,1433133138,1433133766,1.68
40.755756378173828,-73.882827758789063,40.742610931396484,-73.854522705078125,1433133075,1433133835,2.27
40.745170593261719,-73.903350830078125,40.747585296630859,-73.883430480957031,1433134730,1433135147,1.04
40.716743469238281,-73.958854675292969,40.730075836181641,-73.989364624023438,1433134225,1433134964,3.18
40.790145874023438,-73.952079772949219,40.793178558349609,-73.970497131347656,1433134642,1433134954,1.26
40.810085296630859,-73.951332092285156,40.800029754638672,-73.9527587890625,1433134232,1433134511,.94
40.699295043945313,-73.807106018066406,40.74676513671875,-73.922683715820313,1433133516,1433134546,9.70
40.679756164550781,-73.937187194824219,40.663581848144531,-73.957443237304688,1433134036,1433134546,2.11
40.736618041992188,-73.955329895019531,40.760650634765625,-73.92535400390625,1433133649,1433134475,3.24
40.683406829833984,-73.911575317382812,40.670127868652344,-73.933761596679688,1433134126,1433134617,1.85
40.720928192138672,-73.956588745117187,40.723136901855469,-73.95269775390625,1433134550,1433134618,.26
40.806373596191406,-73.942367553710938,40.74163818359375,-74.004631042480469,1433133707,1433134679,6.41
40.775157928466797,-73.911949157714844,40.7701416015625,-73.895988464355469,1433133173,1433133481,1.14
40.830467224121094,-73.861557006835938,40.832027435302734,-73.862228393554688,1433133496,1433133563,.12
40.730140686035156,-73.862098693847656,40.773097991943359,-73.979988098144531,1433133399,1433134746,8.60
40.712436676025391,-73.940940856933594,40.691364288330078,-73.921363830566406,1433134207,1433134770,1.99
40.821117401123047,-73.937652587890625,40.826885223388672,-73.949996948242188,1433134255,1433134523,.78
40.689556121826172,-73.970909118652344,40.684062957763672,-73.930198669433594,1433133984,1433134785,2.89
40.844013214111328,-73.902885437011719,40.839496612548828,-73.905418395996094,1433134423,1433134695,.57
40.746303558349609,-73.896209716796875,40.755893707275391,-73.8787841796875,1433134406,1433134859,1.52
40.722843170166016,-73.9569091796875,40.608463287353516,-73.977798461914063,1433133353,1433134690,11.24
40.808021545410156,-73.945198059082031,40.822647094726563,-73.949310302734375,1433134471,1433134868,1.40
40.684608459472656,-73.991867065429688,40.665531158447266,-73.9539794921875,1433133931,1433134640,3.15
40.709262847900391,-73.957389831542969,40.714420318603516,-73.945091247558594,1433134090,1433134654,.89
40.713901519775391,-73.830101013183594,40.720882415771484,-73.820045471191406,1433134521,1433134674,1.00
40.746448516845703,-73.895210266113281,40.749900817871094,-73.862953186035156,1433133945,1433134667,1.73
40.790531158447266,-73.951751708984375,40.811225891113281,-73.95367431640625,1433134276,1433134702,1.96
40.690505981445313,-73.958045959472656,40.685382843017578,-73.958023071289062,1433134461,1433134723,1.20
40.680908203125,-73.955665588378906,40.684799194335937,-73.936683654785156,1433134653,1433135015,1.26
40.740009307861328,-73.895614624023438,40.748958587646484,-73.8695068359375,1433134388,1433134991,2.02
40.766799926757813,-73.921417236328125,40.745418548583984,-73.922943115234375,1433134289,1433134776,1.88
40.69097900390625,-73.955497741699219,40.705429077148438,-73.920989990234375,1433134104,1433134777,2.64
40.708278656005859,-73.939994812011719,40.716171264648438,-73.833930969238281,1433133187,1433134702,7.53
40.713836669921875,-73.951652526855469,40.711639404296875,-73.944076538085938,1433134673,1433134957,.57
40.744983673095703,-73.909423828125,40.743671417236328,-73.888015747070313,1433134454,1433134876,1.63
40.715122222900391,-73.951736450195312,40.718723297119141,-73.962028503417969,1433134533,1433134845,.77
40.775871276855469,-73.909111022949219,40.765323638916016,-73.918121337890625,1433134556,1433134930,1.14
40.717308044433594,-73.956169128417969,40.687572479248047,-73.95098876953125,1433134542,1433134962,2.37
40.684093475341797,-73.992233276367188,40.715377807617188,-73.995574951171875,1433133676,1433134436,3.23
40.687973022460938,-74.001266479492188,40.696807861328125,-73.930953979492187,1433133744,1433134712,4.84
40.673877716064453,-73.956840515136719,40.656749725341797,-73.960128784179687,1433134277,1433134812,1.28
40.718643188476563,-73.958999633789063,40.638820648193359,-73.971878051757812,1433133042,1433134818,8.01
40.745426177978516,-73.903434753417969,40.745925903320313,-73.8753662109375,1433134257,1433134724,1.67
40.804523468017578,-73.937362670898437,40.815143585205078,-73.943450927734375,1433134395,1433134726,1.18
40.672187805175781,-73.957481384277344,40.703281402587891,-73.926101684570313,1433133903,1433134689,4.18
40.683551788330078,-73.97552490234375,40.751117706298828,-73.978416442871094,1433133543,1433134742,6.02
40.640518188476562,-73.966102600097656,40.660247802734375,-73.98553466796875,1433134185,1433134868,2.74
40.759933471679688,-73.921104431152344,40.753131866455078,-73.940727233886719,1433134605,1433135004,1.74
40.747196197509766,-73.889640808105469,40.759601593017578,-73.888015747070313,1433134489,1433135044,1.36
40.842288970947266,-73.9390869140625,40.829845428466797,-73.947982788085938,1433134591,1433134978,.98
40.798103332519531,-73.952407836914062,40.800510406494141,-73.965614318847656,1433134551,1433134934,.73
40.771438598632812,-73.926612854003906,40.762008666992188,-73.96038818359375,1433134512,1433134989,3.41
40.713729858398438,-73.829925537109375,40.705001831054688,-73.837142944335938,1433133581,1433133786,.92
40.713935852050781,-73.951553344726563,40.691947937011719,-73.946723937988281,1433133172,1433133782,2.59
40.766563415527344,-73.933433532714844,40.765174865722656,-73.90960693359375,1433133285,1433133816,1.97
40.715869903564453,-73.962005615234375,40.683437347412109,-73.948631286621094,1433134535,1433135015,2.66
40.717807769775391,-73.962265014648438,40.751510620117187,-73.870925903320313,1433133733,1433135057,6.19
40.712837219238281,-73.965568542480469,40.699333190917969,-73.915916442871094,1433134232,1433135142,3.13
40.829353332519531,-73.948158264160156,40.833927154541016,-73.918724060058594,1433134461,1433134936,2.14
40.746513366699219,-73.890800476074219,40.742843627929687,-73.908134460449219,1433134556,1433134956,1.45
40.730033874511719,-73.954238891601563,40.713886260986328,-73.963371276855469,1433134624,1433134983,1.63
40.733585357666016,-73.869674682617188,40.747726440429688,-73.883468627929688,1433134641,1433135036,1.42
40.713638305664063,-73.82989501953125,40.712692260742187,-73.81427001953125,1433134767,1433135029,.82
40.7469482421875,-73.890945434570313,40.679157257080078,-73.995643615722656,1433133709,1433135244,13.95
40.759773254394531,-73.830451965332031,40.754627227783203,-73.8140869140625,1433134729,1433135242,1.30
40.687992095947266,-73.967704772949219,40.698318481445313,-73.922767639160156,1433134438,1433135280,3.69
40.75909423828125,-73.91925048828125,40.745185852050781,-73.914535522460937,1433134725,1433135172,1.25
40.695003509521484,-73.991889953613281,40.723381042480469,-73.97705078125,1433134408,1433135188,4.40
40.674697875976562,-73.981704711914063,40.693523406982422,-73.992782592773438,1433134612,1433135321,1.96
40.721828460693359,-73.958168029785156,40.704616546630859,-73.907073974609375,1433134454,1433135352,3.64
40.756488800048828,-73.921089172363281,40.760303497314453,-73.96148681640625,1433134667,1433135111,2.63
40.663406372070313,-73.960403442382812,40.662006378173828,-73.9559326171875,1433133390,1433133627,.00
40.700962066650391,-73.991348266601563,40.64349365234375,-74.012077331542969,1433133596,1433134702,6.95
40.761192321777344,-73.909461975097656,40.744590759277344,-73.910873413085938,1433134435,1433134808,1.53
40.755905151367188,-73.912528991699219,40.745868682861328,-73.885940551757812,1433134420,1433134870,1.60
40.745201110839844,-73.903465270996094,40.746139526367188,-73.89013671875,1433134602,1433134863,.77
40.746906280517578,-73.891014099121094,40.758979797363281,-73.888038635253906,1433134229,1433134669,.98
40.786083221435547,-73.951217651367188,40.790267944335938,-73.965736389160156,1433134545,1433134778,1.04
40.834136962890625,-73.941032409667969,40.850196838378906,-73.883285522460938,1433133282,1433134801,5.73
40.766056060791016,-73.919883728027344,40.645603179931641,-73.975967407226562,1433133652,1433134866,14.20
40.743015289306641,-73.951942443847656,40.746971130371094,-73.889030456542969,1433134117,1433134746,4.70
40.754829406738281,-73.872573852539062,40.754142761230469,-73.909065246582031,1433134178,1433134785,2.10
40.748836517333984,-73.892982482910156,40.743988037109375,-73.907028198242188,1433134457,1433134909,1.05
40.764026641845703,-73.915252685546875,40.737892150878906,-73.871322631835938,1433133820,1433134577,3.78
40.747520446777344,-73.884010314941406,40.744361877441406,-73.858856201171875,1433134181,1433134657,1.49
40.810253143310547,-73.951454162597656,40.795848846435547,-73.943672180175781,1433134331,1433134705,1.52
40.805225372314453,-73.939262390136719,40.830337524414063,-73.936515808105469,1433134321,1433134752,2.64
40.684680938720703,-73.977752685546875,40.675865173339844,-73.979049682617188,1433134452,1433134670,.59
40.664070129394531,-73.9903564453125,40.720787048339844,-73.944732666015625,1433133863,1433134801,5.67
40.751930236816406,-73.93157958984375,40.738006591796875,-73.924674987792969,1433134403,1433134861,1.47
40.752468109130859,-73.923805236816406,40.755996704101563,-73.912635803222656,1433134779,1433134957,.71
40.804618835449219,-73.955757141113281,40.850162506103516,-73.933067321777344,1433134077,1433134981,3.69
40.722637176513672,-73.950141906738281,40.673603057861328,-73.958343505859375,1433133907,1433134826,3.79
40.702518463134766,-73.987358093261719,40.679061889648438,-74.010932922363281,1433134378,1433134879,2.44
40.711986541748047,-73.940788269042969,40.714859008789063,-73.962005615234375,1433134575,1433134940,1.34
40.77520751953125,-73.914024353027344,40.780841827392578,-73.911949157714844,1433134659,1433134832,.78
40.733589172363281,-73.869796752929688,40.737571716308594,-73.861259460449219,1433134747,1433134925,.66
40.840885162353516,-73.939979553222656,40.822677612304688,-73.953216552734375,1433134528,1433134902,1.42
40.714546203613281,-73.957733154296875,40.728168487548828,-73.944618225097656,1433134388,1433134907,1.64
40.684425354003906,-73.978561401367188,40.675411224365234,-73.958030700683594,1433134470,1433134916,1.68
40.70654296875,-73.922698974609375,40.779140472412109,-73.981239318847656,1433133104,1433135066,9.40
40.810665130615234,-73.9525146484375,40.797679901123047,-73.931404113769531,1433134559,1433135037,1.58
40.676841735839844,-73.899368286132812,40.6568603515625,-73.88519287109375,1433134594,1433134882,1.71
40.865741729736328,-73.926856994628906,40.853622436523438,-73.930442810058594,1433134753,1433135176,1.26
40.830703735351563,-73.947479248046875,40.8243408203125,-73.948379516601563,1433134758,1433135021,.79
40.747585296630859,-73.884346008300781,40.747440338134766,-73.884819030761719,1433134652,1433134998,.68
40.670738220214844,-73.932380676269531,40.699924468994141,-73.982986450195313,1433133888,1433135099,4.51
40.839988708496094,-73.842788696289063,40.831951141357422,-73.834648132324219,1433134696,1433135013,1.33
40.703075408935547,-73.933029174804688,40.753147125244141,-74.0040283203125,1433133673,1433135218,6.96
40.764469146728516,-73.916305541992188,40.817188262939453,-73.896652221679688,1433134050,1433135061,5.27
40.733600616455078,-73.869873046875,40.704509735107422,-73.832855224609375,1433134612,1433135316,3.82
40.7469482421875,-73.891105651855469,40.740146636962891,-73.917442321777344,1433134483,1433135170,2.03
40.818214416503906,-73.941444396972656,40.843997955322266,-73.942657470703125,1433134752,1433135377,2.38
40.746677398681641,-73.891380310058594,40.737522125244141,-73.873306274414063,1433134252,1433135395,3.15
40.747207641601563,-73.887008666992188,40.756370544433594,-73.921195983886719,1433134417,1433135411,2.70
40.711368560791016,-73.947502136230469,40.685718536376953,-73.954963684082031,1433134580,1433135407,3.04
40.759819030761719,-73.829414367675781,40.767524719238281,-73.813056945800781,1433134785,1433135258,1.58
40.722938537597656,-73.950332641601563,40.700725555419922,-73.913375854492188,1433134374,1433135346,3.30
40.733566284179688,-73.869766235351563,40.860095977783203,-73.893089294433594,1433133268,1433135494,14.99
40.746936798095703,-73.890960693359375,40.746360778808594,-73.956710815429687,1433134593,1433135632,3.96
40.575069427490234,-73.998626708984375,40.632587432861328,-73.947380065917969,1433134450,1433135696,9.47
40.805061340332031,-73.938957214355469,40.79913330078125,-73.96307373046875,1433133213,1433133931,2.21
40.808216094970703,-73.948738098144531,40.811786651611328,-73.943130493164063,1433133748,1433133945,.54
40.828086853027344,-73.926673889160156,40.813156127929688,-73.956008911132813,1433133350,1433133978,2.42
40.713634490966797,-73.9654541015625,40.730152130126953,-73.989326477050781,1433133374,1433134046,3.20
40.775264739990234,-73.912040710449219,40.765949249267578,-73.913383483886719,1433134196,1433134427,.77
40.689628601074219,-73.992485046386719,40.677410125732422,-74.006355285644531,1433134110,1433134492,1.60
40.714073181152344,-73.955955505371094,40.690658569335938,-73.985435485839844,1433134466,1433134922,3.10
40.859348297119141,-73.93109130859375,40.821308135986328,-73.954322814941406,1433134316,1433135013,2.98
40.747303009033203,-73.886810302734375,40.749656677246094,-73.865081787109375,1433134692,1433135275,1.33
40.710220336914063,-73.963340759277344,40.731620788574219,-74.0059814453125,1433134625,1433135408,3.43
40.720634460449219,-73.959327697753906,40.759426116943359,-73.985694885253906,1433134491,1433135882,6.93
40.868698120117188,-73.921882629394531,40.9345703125,-73.895278930664062,1433134085,1433136174,7.86
40.75079345703125,-73.858421325683594,40.688304901123047,-73.979461669921875,1433133928,1433136177,12.80
40.746963500976563,-73.891304016113281,40.757045745849609,-73.905555725097656,1433134769,1433135165,1.09
40.726993560791016,-73.952682495117187,40.644508361816406,-73.992996215820313,1433134554,1433136370,12.46
40.742351531982422,-73.907356262207031,40.801261901855469,-73.96746826171875,1433134734,1433136584,7.15
40.749221801757812,-73.867813110351562,40.743618011474609,-73.855987548828125,1433134442,1433134819,1.06
40.741779327392578,-73.881248474121094,40.740158081054687,-73.858016967773438,1433133266,1433133792,1.66
40.721786499023438,-73.957939147949219,40.726234436035156,-73.949325561523438,1433133632,1433133887,.71
40.747413635253906,-73.878181457519531,40.744071960449219,-73.885185241699219,1433134693,1433134987,.95
40.749164581298828,-73.870132446289063,40.738803863525391,-73.870994567871094,1433134577,1433134899,1.08
40.681121826171875,-73.955490112304688,40.652057647705078,-73.961441040039063,1433134431,1433134966,2.14
40.759014129638672,-73.919021606445312,40.753070831298828,-73.856636047363281,1433134140,1433134957,4.29
40.669498443603516,-73.942916870117188,40.606578826904297,-73.964492797851563,1433134029,1433135049,5.74
40.717765808105469,-73.957923889160156,40.79937744140625,-73.933021545410156,1433133886,1433135082,7.58
40.734062194824219,-73.871200561523438,40.752635955810547,-73.854911804199219,1433134589,1433135104,2.12
40.711959838867188,-73.947341918945312,40.703227996826172,-73.927314758300781,1433134686,1433135191,1.67
40.732723236083984,-73.954696655273437,40.694427490234375,-73.917190551757813,1433134117,1433135320,5.12
40.849346160888672,-73.933555603027344,40.825557708740234,-73.951309204101563,1433134754,1433135211,2.12
40.671638488769531,-73.962303161621094,40.663028717041016,-73.984878540039063,1433134622,1433135090,1.96
40.724922180175781,-73.951492309570313,40.816471099853516,-73.845344543457031,1433133441,1433135153,14.03
40.867725372314453,-73.921058654785156,40.797340393066406,-73.966361999511719,1433134260,1433135244,7.32
40.693416595458984,-73.979042053222656,40.707420349121094,-73.959182739257813,1433134766,1433135329,2.62
40.678432464599609,-73.982307434082031,40.767631530761719,-73.982170104980469,1433133584,1433135268,9.21
40.827980041503906,-73.925788879394531,40.884792327880859,-73.890693664550781,1433134732,1433135295,5.31
40.678276062011719,-73.831336975097656,40.781761169433594,-73.825912475585938,1433134326,1433135479,9.84
40.721416473388672,-73.958381652832031,40.698043823242188,-73.925605773925781,1433134737,1433135657,3.29
40.720012664794922,-73.955268859863281,40.695945739746094,-73.911048889160156,1433134723,1433135701,3.73
40.692241668701172,-73.987174987792969,40.803901672363281,-73.946250915527344,1433134151,1433135553,13.59
40.722610473632812,-73.901603698730469,40.690681457519531,-73.912300109863281,1433134780,1433135763,2.85
40.769927978515625,-73.927925109863281,40.764793395996094,-73.973114013671875,1433133244,1433133895,4.06
40.719093322753906,-73.96099853515625,40.6865234375,-73.967300415039063,1433133451,1433134125,2.89
40.765857696533203,-73.875862121582031,40.742835998535156,-73.882698059082031,1433133657,1433134161,1.91
40.684665679931641,-73.97772216796875,40.689170837402344,-73.9573974609375,1433133889,1433134168,1.31
40.861236572265625,-73.890869140625,40.856605529785156,-73.867362976074219,1433134179,1433134424,1.35
40.684261322021484,-73.935134887695312,40.684879302978516,-73.935401916503906,1433134437,1433134443,.00
40.787338256835938,-73.944938659667969,40.837158203125,-73.938865661621094,1433133410,1433134472,5.94
40.829860687255859,-73.929786682128906,40.860321044921875,-74.067413330078125,1433133428,1433134482,10.65
40.763771057128906,-73.914817810058594,40.75579833984375,-73.906265258789063,1433134497,1433134705,.83
40.679500579833984,-73.932716369628906,40.677043914794922,-73.938430786132813,1433134372,1433135272,1.21
40.714218139648437,-73.948028564453125,40.701381683349609,-73.940505981445313,1433134775,1433135135,1.22
40.694488525390625,-73.957260131835937,40.691825866699219,-73.987388610839844,1433133893,1433135414,2.96
40.830337524414063,-73.943809509277344,40.839481353759766,-73.913078308105469,1433134674,1433135219,2.19
40.753555297851563,-73.907394409179687,40.670238494873047,-73.950492858886719,1433134328,1433135441,8.88
40.736637115478516,-73.955406188964844,40.777805328369141,-73.908599853515625,1433134474,1433135453,7.11
40.700473785400391,-73.807563781738281,40.663383483886719,-73.895645141601563,1433134144,1433135168,9.28
40.717529296875,-73.949737548828125,40.661842346191406,-73.961456298828125,1433134543,1433135346,5.63
40.865646362304688,-73.927108764648438,40.838088989257813,-73.918350219726562,1433134581,1433135472,3.17
40.783256530761719,-73.944374084472656,40.681976318359375,-73.881332397460938,1433133955,1433135565,16.52
40.812232971191406,-73.942092895507812,40.856708526611328,-73.841079711914063,1433134522,1433135638,8.79
40.7596435546875,-73.830436706542969,40.730060577392578,-73.850654602050781,1433134734,1433135351,2.81
40.681564331054687,-73.980171203613281,40.768478393554688,-73.984672546386719,1433133911,1433135549,7.32
40.716239929199219,-73.9415283203125,40.758098602294922,-73.927444458007812,1433134749,1433135691,7.11
40.677532196044922,-73.983062744140625,40.649559020996094,-73.960929870605469,1433134382,1433135463,2.71
40.873077392578125,-73.889579772949219,40.813655853271484,-73.955284118652344,1433134655,1433135804,6.19
40.679401397705078,-73.944999694824219,40.684391021728516,-73.933982849121094,1433134030,1433134353,1.20
40.811580657958984,-73.950202941894531,40.817424774169922,-73.938758850097656,1433134293,1433134514,.96
40.683708190917969,-73.97882080078125,40.652877807617188,-73.96502685546875,1433133900,1433134673,2.85
40.758419036865234,-73.917724609375,40.761592864990234,-73.924423217773438,1433134561,1433134674,.34
40.798686981201172,-73.941619873046875,40.822322845458984,-73.914878845214844,1433134092,1433134874,3.04
40.746505737304687,-73.890785217285156,40.703498840332031,-73.906990051269531,1433133765,1433134837,3.82
40.701953887939453,-73.936912536621094,40.724708557128906,-73.987442016601563,1433134211,1433134942,3.89
40.713703155517578,-73.829917907714844,40.696731567382813,-73.829338073730469,1433134501,1433134937,1.40
40.834175109863281,-73.941047668457031,40.855350494384766,-73.929229736328125,1433134704,1433135206,1.80
40.676536560058594,-73.890022277832031,40.690456390380859,-73.861778259277344,1433134782,1433135254,2.22
40.719532012939453,-73.955856323242188,40.685260772705078,-73.993095397949219,1433134450,1433135629,4.77
40.700355529785156,-73.80755615234375,40.665855407714844,-73.90826416015625,1433134740,1433135859,7.73
40.760501861572266,-73.922149658203125,40.738265991210937,-73.866439819335938,1433134311,1433135306,3.59
40.755882263183594,-73.920372009277344,40.739231109619141,-73.995193481445313,1433134754,1433135945,5.58
40.834186553955078,-73.944969177246094,40.721172332763672,-74.004531860351563,1433134570,1433136257,9.30
40.700405120849609,-73.807205200195313,40.705078125,-73.800048828125,1433134649,1433136143,4.38
40.744441986083984,-73.955924987792969,40.722492218017578,-73.937339782714844,1433134423,1433136102,12.88
40.683719635009766,-73.958984375,40.692420959472656,-73.910972595214844,1433133999,1433134884,3.55
40.749259948730469,-73.868293762207031,40.753582000732422,-73.904609680175781,1433134564,1433135272,2.22
40.800777435302734,-73.954483032226563,40.733318328857422,-73.99566650390625,1433134497,1433135322,5.51
40.703994750976563,-73.938323974609375,40.6932373046875,-73.970344543457031,1433134678,1433135201,2.23
40.7978515625,-73.951400756835938,40.793693542480469,-73.972259521484375,1433134555,1433135337,1.89
40.815277099609375,-73.959068298339844,40.832561492919922,-73.876358032226563,1433134346,1433135422,7.23
40.80792236328125,-73.945655822753906,40.792037963867187,-73.971443176269531,1433134771,1433135166,2.15
40.817432403564453,-73.938514709472656,40.917873382568359,-73.894783020019531,1433134125,1433135266,10.18
40.6846923828125,-73.977798461914063,40.634513854980469,-73.966018676757813,1433134478,1433135552,6.57
40.684825897216797,-73.989692687988281,40.759357452392578,-73.991989135742187,1433134464,1433135664,6.47
40.689529418945313,-73.969184875488281,40.681106567382813,-73.910110473632813,1433134730,1433135790,3.65
40.757846832275391,-73.919952392578125,40.680717468261719,-73.904937744140625,1433134151,1433135740,13.26
40.717323303222656,-73.958251953125,40.742958068847656,-73.882972717285156,1433134787,1433135768,5.43
40.684169769287109,-73.978569030761719,40.618198394775391,-74.025230407714844,1433134727,1433135570,5.72
40.691726684570313,-73.987289428710938,40.669776916503906,-73.933845520019531,1433134606,1433135720,3.83
40.716781616210938,-73.965484619140625,40.639019012451172,-73.919364929199219,1433134033,1433135795,11.69
40.722202301025391,-73.949928283691406,40.684223175048828,-73.922172546386719,1433133888,1433135446,3.55
40.820220947265625,-73.943870544433594,40.755607604980469,-73.99163818359375,1433134362,1433135728,6.72
40.748741149902344,-73.87451171875,40.753795623779297,-73.903968811035156,1433133334,1433134066,2.07
40.681484222412109,-73.957237243652344,40.728206634521484,-73.982017517089844,1433133247,1433134314,4.80
40.690948486328125,-73.987655639648438,40.678615570068359,-74.010635375976563,1433133775,1433134356,1.93
40.766166687011719,-73.913200378417969,40.762138366699219,-73.960395812988281,1433133619,1433134320,3.64
40.759830474853516,-73.920860290527344,40.765960693359375,-73.919296264648438,1433134188,1433134388,.60
40.658302307128906,-73.919853210449219,40.661163330078125,-73.920524597167969,1433134370,1433134396,.00
40.694183349609375,-73.994544982910156,40.714015960693359,-73.963539123535156,1433133975,1433134648,4.58
40.749496459960938,-73.866668701171875,40.747936248779297,-73.881355285644531,1433134287,1433134584,1.00
40.673801422119141,-73.982414245605469,40.661483764648437,-73.993331909179687,1433134430,1433134733,1.08
40.710193634033203,-73.963592529296875,40.707782745361328,-73.956100463867188,1433134626,1433134795,.44
40.843860626220703,-73.941314697265625,40.85028076171875,-73.930328369140625,1433134383,1433134949,1.17
40.747180938720703,-73.883918762207031,40.698585510253906,-73.83795166015625,1433133914,1433134950,3.99
40.72088623046875,-73.956642150878906,40.762985229492188,-73.984970092773438,1433134622,1433136360,6.67
40.759403228759766,-73.830497741699219,40.759384155273437,-73.83056640625,1433134440,1433137155,7.43
40.655586242675781,-73.911888122558594,40.687950134277344,-73.993240356445313,1433134643,1433137733,7.63
40.759532928466797,-73.830490112304688,40.737636566162109,-73.876495361328125,1433133500,1433134753,3.50
40.717845916748047,-73.957855224609375,40.721885681152344,-73.942947387695313,1433133691,1433134874,2.52
40.807037353515625,-73.964759826660156,40.796840667724609,-73.940719604492188,1433134385,1433135020,1.85
40.746391296386719,-73.890815734863281,40.691246032714844,-73.75396728515625,1433133778,1433135042,13.12
40.748077392578125,-73.879539489746094,40.750255584716797,-73.899749755859375,1433134698,1433135066,1.14
40.749641418457031,-73.936111450195313,40.756275177001953,-73.917900085449219,1433134748,1433135138,1.14
40.75592041015625,-73.883041381835938,40.790142059326172,-73.845611572265625,1433134002,1433135078,6.71
40.767368316650391,-73.929725646972656,40.678676605224609,-73.889030456542969,1433134372,1433135897,13.32
40.686187744140625,-73.973968505859375,40.707576751708984,-73.745048522949219,1433134481,1433136195,17.07
40.808856964111328,-73.952239990234375,40.8046875,-73.956100463867188,1433134795,1433136426,7.01
