2015-08-15 01,31516,1.75,54707.17,3.03,223155.28,12.37,8946.50,0.50,8980.00,0.50,29385.90,1.63,38.00,0.00,275921.17,15.30,18039	
2015-08-15 02,26701,1.76,47515.82,3.13,188438.26,12.40,7536.00,0.50,7561.50,0.50,24417.93,1.61,51.00,0.00,232569.91,15.30,15198	
2015-08-15 03,19573,1.76,37094.37,3.33,143332.13,12.87,5514.00,0.49,5537.00,0.50,17366.22,1.56,26.00,0.00,175118.61,15.72,11140	
2015-08-15 04,12443,1.75,25997.76,3.65,96458.99,13.55,3497.00,0.49,3530.00,0.50,9526.15,1.34,6.00,0.00,115152.04,16.18,7117	
2015-08-15 05,5527,1.66,12457.60,3.73,45511.69,13.64,1548.50,0.46,1656.50,0.50,4218.30,1.26,50.00,0.01,53985.79,16.18,3336	
2015-08-15 06,7094,1.60,16381.68,3.70,58995.61,13.31,22.50,0.01,2206.00,0.50,6137.40,1.38,88.00,0.02,68779.41,15.52,4433	
2015-08-15 07,10161,1.61,19416.74,3.07,73575.35,11.63,2.00,0.00,3150.50,0.50,8078.58,1.28,61.00,0.01,86766.59,13.72,6324	
2015-08-15 08,14265,1.65,23175.38,2.68,94755.90,10.95,0.50,0.00,4315.50,0.50,11007.19,1.27,30.00,0.00,112706.71,13.03,8652	
2015-08-15 09,20440,1.68,29264.67,2.41,131105.10,10.78,2.00,0.00,6066.50,0.50,15464.73,1.27,51.00,0.00,156337.03,12.86,12159	
2015-08-15 10,24505,1.71,33996.00,2.38,160215.17,11.20,4.50,0.00,7138.50,0.50,17871.96,1.25,36.00,0.00,189563.21,13.25,14307	
2015-08-15 11,27701,1.75,37078.70,2.34,180743.56,11.41,3.00,0.00,7904.50,0.50,20651.82,1.30,36.00,0.00,214091.18,13.51,15845	
2015-08-15 12,29101,1.77,36654.73,2.22,186263.29,11.30,1.00,0.00,8227.00,0.50,20880.29,1.27,66.00,0.00,220385.24,13.37,16483	
2015-08-15 13,30507,1.78,38841.23,2.26,191501.05,11.15,4.00,0.00,8570.50,0.50,20748.14,1.21,957.00,0.06,226934.73,13.21,17174	
2015-08-15 14,29845,1.75,39886.28,2.34,185691.78,10.88,6.50,0.00,8513.00,0.50,20224.09,1.18,174.00,0.01,219736.99,12.87,17067	
2015-08-15 15,29557,1.75,40251.56,2.39,188075.20,11.16,7.00,0.00,8404.00,0.50,19852.16,1.18,88.00,0.01,221488.19,13.14,16851	
2015-08-15 16,27625,1.74,37094.73,2.34,173874.43,10.98,64.00,0.00,7903.50,0.50,18599.42,1.17,122.00,0.01,205315.05,12.96,15842	
2015-08-15 17,31275,1.77,42810.58,2.42,197732.60,11.17,81.50,0.00,8833.50,0.50,21187.18,1.20,88.00,0.00,233238.60,13.17,17707	
2015-08-15 18,34521,1.78,45307.20,2.34,210883.01,10.88,108.50,0.01,9677.00,0.50,22903.32,1.18,16.00,0.00,249418.03,12.86,19388	
2015-08-15 19,36077,1.77,47653.91,2.33,222492.17,10.89,587.00,0.03,10195.50,0.50,24843.19,1.22,63.00,0.00,264308.36,12.94,20428	
2015-08-15 20,32560,1.77,44379.69,2.41,201453.73,10.96,8951.50,0.49,9174.50,0.50,23965.68,1.30,38.00,0.00,249095.91,13.55,18377	
2015-08-15 21,32989,1.77,46608.78,2.51,206111.24,11.09,9232.50,0.50,9282.00,0.50,24265.64,1.31,46.00,0.00,254512.08,13.69,18586	
2015-08-15 22,35429,1.79,52430.36,2.64,230062.31,11.60,9859.00,0.50,9902.50,0.50,27684.75,1.40,70.00,0.00,283530.76,14.29,19837	
2015-08-15 23,37234,1.79,57066.57,2.74,248315.81,11.91,10364.50,0.50,10409.50,0.50,30181.57,1.45,22.00,0.00,305551.02,14.65,20854	
2015-08-16 00,35231,1.78,56313.84,2.85,236743.63,11.97,9842.00,0.50,9869.50,0.50,29664.02,1.50,38.00,0.00,292094.71,14.76,19784	
2015-08-16 01,31068,1.78,52347.03,2.99,208997.55,11.95,8699.00,0.50,8727.00,0.50,27198.73,1.55,16.00,0.00,258895.36,14.80,17495	
2015-08-16 02,26312,1.77,46495.31,3.12,181839.73,12.22,7394.50,0.50,7416.50,0.50,22669.99,1.52,16.00,0.00,223803.28,15.04,14879	
2015-08-16 03,20235,1.80,37450.63,3.34,143990.39,12.83,5554.50,0.49,5579.50,0.50,17178.86,1.53,16.00,0.00,175694.63,15.65,11225	
2015-08-16 04,12891,1.77,26483.26,3.64,98364.39,13.53,3566.00,0.49,3605.50,0.50,9839.61,1.35,8.00,0.00,117570.24,16.17,7269	
2015-08-16 05,5474,1.67,13528.96,4.12,48189.20,14.67,1510.00,0.46,1626.50,0.49,4416.74,1.34,66.00,0.02,56794.24,17.28,3286	
2015-08-16 06,5655,1.56,13878.12,3.82,49751.62,13.69,20.50,0.01,1808.00,0.50,5034.02,1.38,76.00,0.02,57780.64,15.90,3635	
2015-08-16 07,7340,1.56,15182.05,3.23,56617.81,12.03,0.50,0.00,2339.50,0.50,6254.58,1.33,33.00,0.01,66657.19,14.16,4706	
2015-08-16 08,11919,1.61,20674.87,2.80,81093.76,10.99,0.00,0.00,3679.50,0.50,9018.68,1.22,23.00,0.00,96028.34,13.01,7381	
2015-08-16 09,16333,1.68,25009.21,2.57,101603.18,10.43,0.00,0.00,4861.00,0.50,11371.58,1.17,62.00,0.01,120822.96,12.40,9746	
2015-08-16 10,22040,1.73,31344.09,2.46,130650.13,10.26,1.50,0.00,6352.50,0.50,14321.30,1.13,133.00,0.01,155276.53,12.20,12728	
2015-08-16 11,25438,1.74,34762.68,2.38,149331.14,10.22,3.00,0.00,7298.00,0.50,16679.07,1.14,22.00,0.00,177722.43,12.16,14618	
2015-08-16 12,28385,1.77,37747.88,2.35,166537.38,10.37,4.00,0.00,8013.50,0.50,18808.40,1.17,28.00,0.00,198214.81,12.35,16054	
2015-08-16 13,29327,1.76,40149.95,2.42,179483.56,10.80,6.50,0.00,8290.50,0.50,19757.06,1.19,971.00,0.06,213493.72,12.85,16619	
2015-08-16 14,29594,1.77,41964.48,2.51,188282.64,11.26,8.50,0.00,8341.50,0.50,20984.44,1.25,114.00,0.01,222748.49,13.32,16723	
2015-08-16 15,27730,1.75,39488.41,2.50,176751.05,11.17,7.50,0.00,7894.00,0.50,19307.05,1.22,84.00,0.01,208787.30,13.20,15821	
2015-08-16 16,27562,1.76,40054.97,2.56,176565.94,11.29,48.50,0.00,7795.00,0.50,20125.52,1.29,159.00,0.01,209389.98,13.39,15636	
2015-08-16 17,30418,1.77,42935.24,2.50,192192.48,11.21,64.50,0.00,8555.00,0.50,22194.19,1.29,73.00,0.00,228220.57,13.32,17140	
2015-08-16 18,31010,1.76,44048.75,2.50,196286.76,11.14,73.00,0.00,8793.00,0.50,23185.75,1.32,30.00,0.00,233655.11,13.26,17625	
2015-08-16 19,28787,1.75,41867.67,2.54,179635.28,10.89,451.50,0.03,8227.00,0.50,21959.51,1.33,98.00,0.01,215324.74,13.05,16494	
2015-08-16 20,27472,1.74,42429.45,2.69,178504.84,11.30,7678.00,0.49,7881.00,0.50,22139.03,1.40,45.00,0.00,220991.59,13.99,15794	
2015-08-16 21,27246,1.74,43960.08,2.80,182318.40,11.63,7750.00,0.49,7820.50,0.50,23061.47,1.47,30.00,0.00,225683.95,14.40,15673	
2015-08-16 22,24161,1.74,41895.92,3.01,170096.72,12.22,6879.00,0.49,6943.00,0.50,21274.63,1.53,25.00,0.00,209394.11,15.04,13922	
2015-08-16 23,19163,1.71,36919.98,3.30,145794.79,13.05,5518.50,0.49,5574.00,0.50,17438.46,1.56,17.00,0.00,177701.45,15.90,11176	
2015-08-17 00,12523,1.70,26339.10,3.57,98341.33,13.33,3635.50,0.49,3675.50,0.50,11158.96,1.51,8.00,0.00,119036.35,16.14,7376	
2015-08-17 01,7563,1.68,16807.17,3.73,61210.15,13.58,2204.00,0.49,2239.50,0.50,6417.98,1.42,4.00,0.00,73428.03,16.29,4508	
2015-08-17 02,4921,1.63,11168.94,3.71,40380.51,13.42,1483.00,0.49,1495.00,0.50,3791.66,1.26,0.00,0.00,48055.43,15.97,3010	
2015-08-17 03,3312,1.64,7213.14,3.58,26257.30,13.03,992.00,0.49,1002.00,0.50,2276.97,1.13,22.00,0.01,31154.77,15.46,2015	
2015-08-17 04,3429,1.64,8551.06,4.08,30819.81,14.72,1008.00,0.48,1039.50,0.50,2722.07,1.30,13.00,0.01,36230.58,17.30,2094	
2015-08-17 05,4949,1.56,11287.86,3.55,41416.00,13.03,1406.00,0.44,1581.50,0.50,4761.11,1.50,73.00,0.02,50192.67,15.79,3179	
2015-08-17 06,13448,1.57,23207.49,2.71,91504.52,10.69,64.00,0.01,4267.00,0.50,11082.23,1.30,53.00,0.01,109537.25,12.80,8557	
2015-08-17 07,21059,1.57,32024.44,2.38,141829.50,10.54,2.00,0.00,6717.00,0.50,18916.91,1.41,94.00,0.01,171609.27,12.75,13455	
2015-08-17 08,27756,1.60,38917.80,2.25,200215.43,11.55,3.50,0.00,8654.00,0.50,27260.01,1.57,104.00,0.01,241438.54,13.93,17334	
2015-08-17 09,27967,1.62,36539.14,2.12,199305.25,11.57,3.50,0.00,8599.50,0.50,25074.43,1.46,59.00,0.00,238209.43,13.83,17222	
2015-08-17 10,25130,1.65,32728.62,2.15,172298.55,11.33,2.00,0.00,7592.00,0.50,20106.00,1.32,122.00,0.01,204687.56,13.46,15210	
2015-08-17 11,25049,1.66,32774.04,2.17,168077.98,11.15,3.50,0.00,7526.00,0.50,18988.21,1.26,23.00,0.00,199149.69,13.21,15079	
2015-08-17 12,26905,1.67,34442.92,2.14,176417.68,10.95,2.00,0.00,8042.00,0.50,19670.87,1.22,49.00,0.00,209019.10,12.97,16115	
2015-08-17 13,27457,1.68,35215.22,2.16,177393.71,10.87,6.00,0.00,8144.50,0.50,20207.15,1.24,78.00,0.00,210722.96,12.91,16317	
2015-08-17 14,28671,1.70,37359.99,2.22,186400.80,11.08,11.00,0.00,8395.50,0.50,20490.37,1.22,101.00,0.01,220446.07,13.10,16828	
2015-08-17 15,27158,1.68,35567.38,2.21,179023.15,11.10,764.50,0.05,8043.50,0.50,19970.32,1.24,141.00,0.01,212778.77,13.19,16130	
2015-08-17 16,25055,1.68,33078.49,2.22,162639.46,10.94,14412.20,0.97,7415.50,0.50,19507.98,1.31,48.00,0.00,208482.94,14.02,14871	
2015-08-17 17,29468,1.67,39848.63,2.26,193579.27,11.00,17424.50,0.99,8785.50,0.50,24270.52,1.38,37.00,0.00,249378.42,14.17,17605	
2015-08-17 18,35851,1.67,48006.04,2.24,226546.26,10.57,21243.50,0.99,10700.50,0.50,30395.71,1.42,72.00,0.00,295383.77,13.79,21423	
2015-08-17 19,35209,1.67,49623.91,2.35,217938.17,10.34,20366.50,0.97,10524.50,0.50,30668.56,1.46,52.00,0.00,285870.74,13.57,21073	
2015-08-17 20,32987,1.67,49087.11,2.48,208283.13,10.53,9992.00,0.51,9879.00,0.50,29113.68,1.47,35.00,0.00,263235.91,13.31,19779	
2015-08-17 21,32125,1.70,51150.74,2.70,210662.14,11.13,9401.00,0.50,9452.50,0.50,30534.47,1.61,19.00,0.00,265747.81,14.04,18929	
2015-08-17 22,27739,1.68,48425.86,2.93,196363.66,11.88,8193.50,0.50,8242.00,0.50,26928.05,1.63,50.00,0.00,244736.13,14.81,16523	
2015-08-17 23,20751,1.68,38913.92,3.14,153435.90,12.39,6133.52,0.50,6172.00,0.50,20511.18,1.66,55.00,0.00,190021.90,15.35,12382	
2015-08-18 00,13756,1.66,28455.06,3.43,109069.78,13.15,4084.50,0.49,4126.50,0.50,13580.37,1.64,5.00,0.00,133357.61,16.08,8292	
2015-08-18 01,8803,1.68,17808.93,3.40,67355.70,12.87,2586.00,0.49,2606.50,0.50,7596.06,1.45,27.00,0.01,81741.46,15.62,5234	
2015-08-18 02,5584,1.66,11438.01,3.41,43432.53,12.93,1662.00,0.49,1669.50,0.50,4613.43,1.37,15.00,0.00,52400.16,15.60,3359	
2015-08-18 03,3831,1.75,7705.09,3.52,28374.14,12.95,1082.50,0.49,1087.50,0.50,2790.30,1.27,19.00,0.01,34009.84,15.52,2191	
2015-08-18 04,3639,1.69,7775.63,3.60,28700.30,13.30,1056.00,0.49,1074.50,0.50,2678.10,1.24,21.00,0.01,34176.70,15.84,2158	
2015-08-18 05,6181,1.61,11467.00,2.99,43841.15,11.42,1746.00,0.45,1909.50,0.50,5018.99,1.31,64.00,0.02,53732.69,14.00,3838	
2015-08-18 06,14542,1.55,23542.79,2.52,95439.87,10.20,50.00,0.01,4662.50,0.50,11995.64,1.28,41.00,0.00,114993.11,12.29,9355	
2015-08-18 07,23709,1.57,33433.24,2.22,151820.53,10.06,2.50,0.00,7531.50,0.50,20706.56,1.37,54.00,0.00,184641.95,12.24,15086	
2015-08-18 08,31229,1.60,41819.07,2.14,218384.94,11.17,2.50,0.00,9762.00,0.50,30207.61,1.55,92.00,0.00,264311.95,13.52,19548	
2015-08-18 09,30149,1.63,37628.44,2.04,212043.15,11.47,1.50,0.00,9230.00,0.50,28260.27,1.53,36.00,0.00,255122.48,13.80,18489	
2015-08-18 10,28032,1.67,34608.97,2.06,190116.80,11.30,4.00,0.00,8397.00,0.50,22702.99,1.35,30.00,0.00,226300.45,13.45,16828	
2015-08-18 11,28436,1.70,34977.18,2.09,187255.64,11.16,6.00,0.00,8372.50,0.50,22296.76,1.33,117.00,0.01,223082.36,13.30,16775	
2015-08-18 12,29743,1.70,35253.19,2.02,195688.30,11.20,5.50,0.00,8724.50,0.50,22681.33,1.30,74.00,0.00,232416.95,13.30,17478	
2015-08-18 13,29863,1.69,37246.66,2.11,198452.51,11.24,6.50,0.00,8809.00,0.50,22687.21,1.29,118.00,0.01,235392.25,13.34,17652	
2015-08-18 14,30900,1.70,40190.37,2.21,210314.21,11.54,7.00,0.00,9091.00,0.50,23610.64,1.30,159.00,0.01,248691.93,13.65,18220	
2015-08-18 15,28854,1.69,36484.29,2.13,194472.54,11.37,784.50,0.05,8534.50,0.50,21980.38,1.29,43.00,0.00,230952.54,13.50,17104	
2015-08-18 16,24350,1.69,31882.23,2.21,165075.34,11.43,13974.50,0.97,7203.50,0.50,19336.68,1.34,109.00,0.01,210030.22,14.55,14437	
2015-08-18 17,29793,1.67,38608.94,2.16,198937.75,11.14,17707.50,0.99,8908.50,0.50,25186.11,1.41,54.00,0.00,256158.26,14.35,17856	
2015-08-18 18,37707,1.66,48443.25,2.13,243319.57,10.69,22595.50,0.99,11368.00,0.50,33502.75,1.47,83.00,0.00,317703.70,13.95,22768	
2015-08-18 19,38271,1.66,51834.14,2.25,240604.50,10.42,22368.00,0.97,11526.50,0.50,34469.28,1.49,39.00,0.00,315936.80,13.68,23087	
2015-08-18 20,36788,1.65,56165.99,2.52,241336.46,10.84,11247.50,0.51,11112.00,0.50,34436.09,1.55,0.00,0.00,304810.15,13.70,22254	
2015-08-18 21,37055,1.68,59892.38,2.71,251042.87,11.36,10969.50,0.50,11022.50,0.50,36162.98,1.64,16.00,0.00,315845.83,14.30,22092	
2015-08-18 22,35077,1.68,59661.51,2.85,249101.33,11.91,10379.00,0.50,10430.00,0.50,35991.03,1.72,71.00,0.00,312248.42,14.93,20916	
2015-08-18 23,27440,1.68,50771.95,3.12,203799.01,12.51,8074.50,0.50,8120.00,0.50,27941.79,1.72,16.00,0.00,252839.02,15.52,16288	
2015-08-19 00,17064,1.65,32820.87,3.17,129194.30,12.49,5122.00,0.50,5148.50,0.50,16746.13,1.62,73.00,0.01,159385.63,15.41,10340	
2015-08-19 01,10463,1.64,21595.79,3.39,81843.52,12.83,3150.00,0.49,3169.50,0.50,9562.63,1.50,29.00,0.00,99670.77,15.63,6378	
2015-08-19 02,6958,1.67,13829.18,3.33,51881.85,12.47,2062.00,0.50,2068.00,0.50,5787.09,1.39,43.00,0.01,63089.04,15.17,4159	
2015-08-19 03,4425,1.68,9831.07,3.73,35611.41,13.49,1299.00,0.49,1309.50,0.50,3579.67,1.36,67.00,0.03,42657.68,16.16,2639	
2015-08-19 04,3649,1.65,8215.11,3.72,29512.30,13.37,1081.50,0.49,1097.00,0.50,2850.68,1.29,79.00,0.04,35282.88,15.98,2208	
2015-08-19 05,4999,1.58,9779.37,3.09,36878.58,11.67,1419.50,0.45,1577.50,0.50,4325.85,1.37,21.00,0.01,45170.73,14.29,3161	
2015-08-19 06,13944,1.55,22723.68,2.53,91545.65,10.20,47.50,0.01,4479.00,0.50,11886.58,1.32,107.00,0.01,110762.85,12.34,8979	
2015-08-19 07,24532,1.59,33780.83,2.19,154478.62,10.00,6.50,0.00,7708.00,0.50,21575.24,1.40,36.00,0.00,188444.81,12.20,15445	
2015-08-19 08,32342,1.63,42739.93,2.15,221746.72,11.14,8.00,0.00,9933.00,0.50,31161.51,1.57,923.00,0.05,269742.99,13.56,19899	
2015-08-19 09,31878,1.65,39426.47,2.04,213603.55,11.08,6.00,0.00,9623.00,0.50,28723.26,1.49,105.00,0.01,257841.81,13.37,19282	
2015-08-19 10,28799,1.67,36777.93,2.13,194742.68,11.28,9.00,0.00,8617.00,0.50,23715.81,1.37,18.00,0.00,232285.13,13.46,17261	
2015-08-19 11,29139,1.67,36568.92,2.10,198451.62,11.40,8.00,0.00,8674.50,0.50,23547.71,1.35,901.00,0.05,236810.97,13.61,17403	
2015-08-19 12,30329,1.68,37562.97,2.08,208700.75,11.53,5.50,0.00,9027.50,0.50,24512.26,1.35,62.00,0.00,247755.22,13.69,18096	
2015-08-19 13,30331,1.69,38437.98,2.15,209666.33,11.72,4.50,0.00,8925.00,0.50,23862.08,1.33,189.00,0.01,248021.42,13.86,17896	
2015-08-19 14,29774,1.68,38200.99,2.16,205874.34,11.64,2.00,0.00,8821.50,0.50,24108.53,1.36,152.00,0.01,244264.75,13.81,17689	
2015-08-19 15,27403,1.69,35520.59,2.19,190191.92,11.74,806.00,0.05,8075.50,0.50,21970.92,1.36,96.00,0.01,226000.50,13.95,16199	
2015-08-19 16,22973,1.68,30025.60,2.19,161796.94,11.80,13341.00,0.97,6840.00,0.50,19230.57,1.40,87.00,0.01,205414.63,14.98,13714	
2015-08-19 17,28712,1.66,36747.58,2.13,197154.76,11.42,17128.00,0.99,8616.00,0.50,24839.14,1.44,82.00,0.00,253008.07,14.65,17268	
2015-08-19 18,37083,1.66,47611.07,2.13,246412.11,11.05,22157.50,0.99,11137.50,0.50,33451.88,1.50,48.00,0.00,319904.31,14.34,22309	
2015-08-19 19,39645,1.67,53347.35,2.24,253142.87,10.64,23079.00,0.97,11879.50,0.50,35851.42,1.51,56.00,0.00,331149.35,13.91,23799	
2015-08-19 20,38907,1.68,58612.54,2.53,255947.21,11.05,11691.00,0.50,11552.00,0.50,36884.84,1.59,18.00,0.00,323038.35,13.95,23157	
2015-08-19 21,38674,1.67,62967.38,2.72,266915.09,11.54,11483.50,0.50,11535.50,0.50,38534.34,1.67,44.00,0.00,335448.43,14.51,23125	
2015-08-19 22,36213,1.68,61862.58,2.88,257076.40,11.96,10670.50,0.50,10727.00,0.50,36855.12,1.71,28.00,0.00,321805.52,14.97,21499	
2015-08-19 23,30148,1.68,55550.89,3.10,225212.00,12.59,8864.20,0.50,8917.50,0.50,31507.78,1.76,48.00,0.00,279914.78,15.64,17895	
2015-08-20 00,20002,1.67,38669.80,3.23,152448.92,12.72,5936.00,0.50,5975.50,0.50,19867.67,1.66,32.00,0.00,187856.64,15.68,11983	
2015-08-20 01,12307,1.67,24437.62,3.32,93507.01,12.70,3641.00,0.49,3665.00,0.50,11229.36,1.52,0.00,0.00,114250.67,15.51,7365	
2015-08-20 02,8405,1.70,16873.39,3.41,63693.70,12.88,2444.00,0.49,2461.50,0.50,7084.29,1.43,26.00,0.01,77192.69,15.61,4946	
2015-08-20 03,5110,1.65,10581.63,3.41,39814.32,12.82,1533.00,0.49,1543.50,0.50,4958.43,1.60,10.00,0.00,48790.75,15.71,3106	
2015-08-20 04,4392,1.66,10412.07,3.94,37613.62,14.23,1289.00,0.49,1312.50,0.50,3711.83,1.40,34.00,0.01,44753.55,16.93,2644	
2015-08-20 05,5533,1.59,11362.39,3.26,42015.11,12.06,1538.00,0.44,1725.00,0.50,4997.81,1.43,135.00,0.04,51454.62,14.77,3484	
2015-08-20 06,14533,1.54,23726.28,2.51,95753.55,10.13,57.50,0.01,4717.50,0.50,12538.20,1.33,43.00,0.00,115945.35,12.26,9456	
2015-08-20 07,24649,1.58,34649.72,2.23,158572.80,10.19,2.00,0.00,7770.00,0.50,21527.98,1.38,29.00,0.00,192569.64,12.38,15560	
2015-08-20 08,32175,1.61,43667.79,2.18,223365.38,11.17,1.00,0.00,9986.50,0.50,31167.46,1.56,74.00,0.00,270592.84,13.53,19999	
2015-08-20 09,31092,1.62,39350.51,2.05,215587.58,11.24,3.00,0.00,9581.50,0.50,28961.32,1.51,72.00,0.00,259961.50,13.55,19184	
2015-08-20 10,27765,1.66,35111.53,2.10,196162.86,11.74,2.00,0.00,8337.00,0.50,23871.38,1.43,94.00,0.01,233479.20,13.97,16709	
2015-08-20 11,28920,1.68,35854.75,2.09,197117.07,11.48,1.00,0.00,8563.50,0.50,23474.40,1.37,96.00,0.01,234408.05,13.65,17167	
2015-08-20 12,29237,1.68,36358.35,2.09,199930.07,11.47,0.00,0.00,8707.00,0.50,23467.27,1.35,101.00,0.01,237441.18,13.62,17436	
2015-08-20 13,28708,1.66,37107.24,2.15,198671.13,11.51,6.50,0.00,8611.00,0.50,23367.85,1.35,78.00,0.00,235911.58,13.67,17260	
2015-08-20 14,29357,1.67,38458.66,2.19,205333.16,11.70,5.00,0.00,8751.00,0.50,23335.86,1.33,120.00,0.01,242810.12,13.83,17551	
2015-08-20 15,26938,1.66,36162.85,2.23,192786.81,11.90,801.50,0.05,8077.00,0.50,22118.82,1.36,167.00,0.01,228820.93,14.12,16205	
2015-08-20 16,22915,1.66,31091.54,2.26,162827.79,11.81,13314.00,0.97,6868.00,0.50,19551.71,1.42,29.00,0.00,206727.22,15.00,13784	
2015-08-20 17,29440,1.67,39425.13,2.24,206922.74,11.76,17415.00,0.99,8778.00,0.50,25921.44,1.47,33.00,0.00,264347.18,15.03,17591	
2015-08-20 18,36910,1.65,47998.21,2.14,251579.33,11.22,22250.00,0.99,11189.50,0.50,34294.01,1.53,69.00,0.00,326124.07,14.54,22422	
2015-08-20 19,39807,1.66,53733.63,2.24,266724.52,11.10,23279.50,0.97,11989.00,0.50,37031.53,1.54,22.00,0.00,346264.15,14.41,24025	
2015-08-20 20,39095,1.67,57979.72,2.48,264484.03,11.31,11845.00,0.51,11664.50,0.50,37212.58,1.59,25.00,0.00,332243.31,14.21,23379	
2015-08-20 21,38632,1.68,62370.57,2.71,268656.46,11.68,11431.00,0.50,11484.00,0.50,38560.51,1.68,68.00,0.00,337107.03,14.65,23011	
2015-08-20 22,38407,1.68,66199.20,2.90,283926.25,12.45,11319.10,0.50,11374.00,0.50,39567.37,1.73,32.00,0.00,353064.98,15.48,22814	
2015-08-20 23,34662,1.68,62652.97,3.04,267901.73,12.99,10210.50,0.50,10274.50,0.50,36930.48,1.79,23.00,0.00,331535.46,16.08,20616	
2015-08-21 00,27400,1.69,52619.77,3.25,211788.32,13.08,8000.50,0.49,8058.50,0.50,28279.85,1.75,32.00,0.00,261015.57,16.12,16191	
2015-08-21 01,19731,1.70,38709.18,3.33,150321.72,12.94,5737.00,0.49,5776.00,0.50,19234.85,1.66,25.00,0.00,184587.38,15.88,11621	
2015-08-21 02,12892,1.67,24208.78,3.14,95721.90,12.43,3802.50,0.49,3822.00,0.50,11598.73,1.51,109.00,0.01,117363.53,15.24,7699	
2015-08-21 03,8156,1.68,16434.57,3.39,63318.65,13.06,2390.00,0.49,2407.00,0.50,6486.16,1.34,48.00,0.01,76103.61,15.70,4847	
2015-08-21 04,5925,1.70,13532.42,3.89,47986.82,13.79,1707.00,0.49,1727.50,0.50,4525.00,1.30,73.00,0.02,57066.24,16.40,3479	
2015-08-21 05,5689,1.58,11854.65,3.28,44520.74,12.33,1621.00,0.45,1790.50,0.50,5367.02,1.49,67.00,0.02,54447.76,15.08,3610	
2015-08-21 06,13405,1.56,22030.79,2.56,88182.65,10.26,53.50,0.01,4284.50,0.50,10860.75,1.26,40.00,0.00,105998.40,12.33,8595	
2015-08-21 07,21482,1.59,32757.39,2.42,140446.30,10.38,4.50,0.00,6756.00,0.50,18999.78,1.40,83.00,0.01,170348.13,12.59,13529	
2015-08-21 08,27987,1.62,39043.68,2.27,192132.89,11.15,8.00,0.00,8594.00,0.50,26696.02,1.55,1331.00,0.08,233930.17,13.58,17224	
2015-08-21 09,27582,1.63,36850.75,2.18,189518.99,11.21,1.50,0.00,8437.00,0.50,24780.06,1.47,63.00,0.00,227873.91,13.48,16904	
2015-08-21 10,24240,1.65,32023.09,2.18,162891.75,11.10,0.00,0.00,7323.50,0.50,19822.85,1.35,90.00,0.01,194532.45,13.25,14680	
2015-08-21 11,25277,1.69,33628.06,2.25,168031.11,11.24,1.00,0.00,7463.00,0.50,19435.01,1.30,107.00,0.01,199520.62,13.34,14951	
2015-08-21 12,26341,1.67,35159.25,2.23,176156.26,11.17,1.00,0.00,7870.00,0.50,20156.88,1.28,70.00,0.00,208985.14,13.25,15775	
2015-08-21 13,26452,1.66,36291.80,2.27,179845.27,11.26,1.00,0.00,7967.00,0.50,20684.62,1.29,38.00,0.00,213327.49,13.35,15975	
2015-08-21 14,28838,1.70,39560.44,2.33,198523.92,11.69,8.00,0.00,8470.50,0.50,22256.59,1.31,146.00,0.01,234506.38,13.81,16982	
2015-08-21 15,28826,1.67,39653.66,2.30,205209.87,11.90,839.50,0.05,8601.00,0.50,23173.07,1.34,201.00,0.01,243199.10,14.10,17250	
2015-08-21 16,24897,1.68,34023.49,2.30,174194.76,11.77,14292.50,0.97,7379.50,0.50,20209.21,1.37,150.00,0.01,220669.81,14.91,14801	
2015-08-21 17,30406,1.70,39646.59,2.22,203975.23,11.41,17687.50,0.99,8920.50,0.50,25023.34,1.40,77.00,0.00,261054.21,14.60,17875	
2015-08-21 18,36157,1.69,48619.17,2.27,238635.87,11.15,21216.00,0.99,10686.50,0.50,30951.59,1.45,11.00,0.00,307922.46,14.38,21406	
2015-08-21 19,38830,1.72,52196.99,2.31,245852.33,10.86,21905.50,0.97,11287.50,0.50,33027.27,1.46,38.00,0.00,318901.66,14.09,22632	
2015-08-21 20,35775,1.73,51615.39,2.50,232065.22,11.23,10453.50,0.51,10310.50,0.50,30112.79,1.46,57.00,0.00,289196.11,13.99,20667	
2015-08-21 21,34125,1.74,51242.15,2.61,226375.39,11.54,9749.01,0.50,9786.50,0.50,28886.74,1.47,37.00,0.00,280720.74,14.30,19625	
2015-08-21 22,36430,1.75,56385.77,2.71,247915.26,11.91,10325.50,0.50,10384.00,0.50,32016.89,1.54,161.00,0.01,307045.15,14.76,20807	
2015-08-21 23,37525,1.75,60688.90,2.84,263841.73,12.33,10626.00,0.50,10671.00,0.50,33877.60,1.58,40.00,0.00,325476.85,15.22,21391	
2015-08-22 00,35097,1.77,57329.58,2.89,242455.87,12.20,9872.00,0.50,9905.50,0.50,31897.49,1.61,2.00,0.00,300091.76,15.11,19867	
2015-08-22 01,31258,1.76,53480.97,3.01,217457.52,12.22,8819.50,0.50,8856.50,0.50,28768.42,1.62,14.00,0.00,269256.46,15.14,17790	
2015-08-22 02,25919,1.75,45965.73,3.10,181719.87,12.25,7353.00,0.50,7385.50,0.50,23594.90,1.59,21.00,0.00,224523.73,15.14,14829	
2015-08-22 03,19920,1.78,37175.13,3.32,145246.52,12.95,5535.00,0.49,5567.00,0.50,17531.03,1.56,37.00,0.00,177279.85,15.81,11212	
